"Mod name","Registry name","Item ID","Display name","Tags"
"Spectrum","spectrum:amethyst_ore",2924,"§kAmethyst Ore","spectrum:gemstone_ores, c:ores, spectrum:amethyst_ores, balm:ores, spectrum:ores"
"Spectrum","spectrum:amethyst_powder",3781,"§kAmethyst Powder","spectrum:gemstone_powders, c:dusts"
"Spectrum","spectrum:amethyst_powder_block",2982,"Block of Amethyst Powder",""
"Spectrum","spectrum:amethyst_rock_candy",3900,"Amethyst Rock Candy","spectrum:rock_candy"
"Spectrum","spectrum:amethyst_semi_permeable_glass",3038,"Semi-Permeable Amethyst Glass","spectrum:player_only_glass, c:glass_blocks"
"Spectrum","spectrum:amethyst_shard_banner_pattern",4069,"Banner Pattern",""
"Spectrum","spectrum:amethyst_storage_block",2977,"Polished Amethyst","spectrum:gemstone_storage_blocks, yttr:not_gifts, spectrum:amethyst_crystals"
"Spectrum","spectrum:amethyst_sugar_stick",3590,"Amethyst Sugar Stick",""
"Spectrum","spectrum:ancient_chiseled_polished_blackslag",2805,"Ancient Chiseled Blackslag","spectrum:no_cinderhearth_doubling, spectrum:blackslags"
"Spectrum","spectrum:andesite_shimmerstone_light",3009,"Andesite Shimmerstone Light","spectrum:shimmerstone_lights"
"Spectrum","spectrum:apricotti",3444,"Apricotti","supplementaries:flower_box_plantable, minecraft:flowers, minecraft:small_flowers"
"Spectrum","spectrum:aqua_regia",3969,"Aqua Regia","origins:ignore_diet, spectrum:alcohols, spectrum:drinkable_spirits"
"Spectrum","spectrum:artisans_atlas",4042,"Artisan's Atlas",""
"Spectrum","spectrum:artists_palette",4001,"Artist's Palette","modern_industrialization:replicator_blacklist, trinkets:legs/pigment_palette, spectrum:ink_containers, spectrum:trinkets, spectrum:coming_soon_tooltip, c:hidden_from_recipe_viewers, yttr:not_gifts, botania:rods"
"Spectrum","spectrum:ash",3329,"Ash",""
"Spectrum","spectrum:ash_flakes",3817,"Ash Flakes","c:dusts/ashes, c:dusts"
"Spectrum","spectrum:ash_pile",3330,"Ash Pile",""
"Spectrum","spectrum:ashen_blackslag",3328,"Ashen Blackslag",""
"Spectrum","spectrum:ashen_circlet",4029,"Ashen Circlet","yttr:not_gifts, botania:rods, spectrum:trinkets, trinkets:head/crown, modern_industrialization:replicator_blacklist"
"Spectrum","spectrum:ashen_tart",3936,"Ashen Tart",""
"Spectrum","spectrum:astrologer_banner_pattern",4071,"Banner Pattern",""
"Spectrum","spectrum:axolotl_blue_head",3655,"Blue Axolotl Head","vanityslots:skulls, spectrum:mob_heads/axolotl_heads, spectrum:mob_heads, minecraft:noteblock_top_instruments, c:skulls"
"Spectrum","spectrum:axolotl_cyan_head",3657,"Cyan Axolotl Head","vanityslots:skulls, spectrum:mob_heads/axolotl_heads, spectrum:mob_heads, minecraft:noteblock_top_instruments, c:skulls"
"Spectrum","spectrum:axolotl_gold_head",3658,"Gold Axolotl Head","spectrum:mob_heads/axolotl_heads, minecraft:piglin_loved, minecraft:noteblock_top_instruments, spectrum:mob_heads, vanityslots:skulls, yttr:not_gifts, c:skulls"
"Spectrum","spectrum:axolotl_idol",3483,"Covert Idol","spectrum:idols"
"Spectrum","spectrum:axolotl_leucistic_head",3659,"Leucistic Axolotl Head","vanityslots:skulls, spectrum:mob_heads/axolotl_heads, spectrum:mob_heads, minecraft:noteblock_top_instruments, c:skulls"
"Spectrum","spectrum:axolotl_wild_head",3656,"Wild Axolotl Head","vanityslots:skulls, spectrum:mob_heads/axolotl_heads, spectrum:mob_heads, minecraft:noteblock_top_instruments, c:skulls"
"Spectrum","spectrum:azalea_tea",3917,"Azalea Tea",""
"Spectrum","spectrum:azure_dike_belt",4016,"Azure Dike Belt","yttr:not_gifts, botania:rods, spectrum:trinkets, modern_industrialization:replicator_blacklist, trinkets:legs/belt"
"Spectrum","spectrum:azure_dike_ring",4017,"Azure Dike Ring","spectrum:trinkets, trinkets:hand/ring, modern_industrialization:replicator_blacklist, yttr:not_gifts, botania:rods, trinkets:offhand/ring"
"Spectrum","spectrum:azuresque_dike_core",4018,"Azuresque Dike Core","trinkets:chest/pin"
"Spectrum","spectrum:azurite_block",2989,"Block of Azurite","yttr:not_gifts"
"Spectrum","spectrum:azurite_cluster",2965,"Azurite Cluster",""
"Spectrum","spectrum:azurite_glass_ampoule",3889,"Azurite Glass Ampoule",""
"Spectrum","spectrum:azurite_ore",2941,"§kAzurite Ore","spectrum:azurite_ores, c:ores, spectrum:ores, balm:ores"
"Spectrum","spectrum:bag_of_holding",4046,"Bag of Holding",""
"Spectrum","spectrum:bagnun",3970,"Bagnun",""
"Spectrum","spectrum:banyash",3971,"Banyash",""
"Spectrum","spectrum:basal_marble",2856,"Basal Marble","spectrum:basal_marbles"
"Spectrum","spectrum:basal_marble_brick_slab",2871,"Basal Marble Brick Slab","spectrum:no_cinderhearth_doubling, spectrum:basal_marbles, minecraft:slabs"
"Spectrum","spectrum:basal_marble_brick_stairs",2870,"Basal Marble Brick Stairs","spectrum:no_cinderhearth_doubling, spectrum:basal_marbles, minecraft:stairs"
"Spectrum","spectrum:basal_marble_brick_wall",2872,"Basal Marble Brick Wall","minecraft:walls, spectrum:no_cinderhearth_doubling, spectrum:basal_marbles"
"Spectrum","spectrum:basal_marble_bricks",2869,"Basal Marble Bricks","spectrum:basal_marbles"
"Spectrum","spectrum:basal_marble_pillar",2864,"Basal Marble Pillar","spectrum:basal_marbles"
"Spectrum","spectrum:basal_marble_slab",2858,"Basal Marble Slab","spectrum:no_cinderhearth_doubling, spectrum:basal_marbles, minecraft:slabs"
"Spectrum","spectrum:basal_marble_stairs",2857,"Basal Marble Stairs","spectrum:no_cinderhearth_doubling, spectrum:basal_marbles, minecraft:stairs"
"Spectrum","spectrum:basal_marble_tile_slab",2867,"Basal Marble Tile Slab","spectrum:no_cinderhearth_doubling, spectrum:basal_marbles, minecraft:slabs"
"Spectrum","spectrum:basal_marble_tile_stairs",2866,"Basal Marble Tile Stairs","spectrum:no_cinderhearth_doubling, spectrum:basal_marbles, minecraft:stairs"
"Spectrum","spectrum:basal_marble_tile_wall",2868,"Basal Marble Tile Wall","minecraft:walls, spectrum:no_cinderhearth_doubling, spectrum:basal_marbles"
"Spectrum","spectrum:basal_marble_tiles",2865,"Basal Marble Tiles","spectrum:basal_marbles"
"Spectrum","spectrum:basal_marble_wall",2859,"Basal Marble Wall","minecraft:walls, spectrum:no_cinderhearth_doubling, spectrum:basal_marbles"
"Spectrum","spectrum:basalt_brick_slab",2742,"Basalt Brick Slab","spectrum:basalts, spectrum:no_cinderhearth_doubling, minecraft:slabs"
"Spectrum","spectrum:basalt_brick_stairs",2744,"Basalt Brick Stairs","spectrum:basalts, spectrum:no_cinderhearth_doubling, minecraft:stairs"
"Spectrum","spectrum:basalt_brick_wall",2743,"Basalt Brick Wall","spectrum:no_cinderhearth_doubling, minecraft:walls"
"Spectrum","spectrum:basalt_bricks",2741,"Polished Basalt Bricks","spectrum:no_cinderhearth_doubling, spectrum:basalts"
"Spectrum","spectrum:basalt_shimmerstone_light",3004,"Basalt Shimmerstone Light","spectrum:shimmerstone_lights"
"Spectrum","spectrum:basalt_tile_slab",2748,"Basalt Tile Slab","spectrum:no_cinderhearth_doubling, spectrum:basalts"
"Spectrum","spectrum:basalt_tile_stairs",2747,"Basalt Tile Stairs","spectrum:no_cinderhearth_doubling, spectrum:basalts"
"Spectrum","spectrum:basalt_tile_wall",2749,"Basalt Tile Wall","minecraft:walls, spectrum:basalts, spectrum:no_cinderhearth_doubling"
"Spectrum","spectrum:basalt_tiles",2746,"Basalt Tiles","spectrum:no_cinderhearth_doubling, spectrum:basalts"
"Spectrum","spectrum:bat_head",3660,"Bat Head","c:skulls, vanityslots:skulls, spectrum:mob_heads, minecraft:noteblock_top_instruments"
"Spectrum","spectrum:bat_idol",3484,"Swift Idol","spectrum:idols"
"Spectrum","spectrum:bedrock_anvil",3650,"Bedrock Anvil","yttr:not_gifts, minecraft:anvil"
"Spectrum","spectrum:bedrock_axe",3861,"Bedrock Axe","dynamiccrosshair:tools, minecraft:breaks_decorated_pots, yttr:not_gifts, spectrum:bedrock_equipment, minecraft:axes, minecraft:tools, spectrum:axes, things:hardening_catalyst_blacklist, modern_industrialization:replicator_blacklist"
"Spectrum","spectrum:bedrock_boots",3872,"Bedrock Boots","things:hardening_catalyst_blacklist, spectrum:bedrock_armor, modern_industrialization:replicator_blacklist, minecraft:freeze_immune_wearables, spectrum:piglin_safe_equipment, yttr:not_gifts"
"Spectrum","spectrum:bedrock_bow",3865,"Bedrock Bow","c:tools, yttr:not_gifts, spectrum:bedrock_equipment, c:bows, origins:ranged_weapons, things:hardening_catalyst_blacklist, dynamiccrosshair:ranged_weapons, bookshelf:bows, modern_industrialization:replicator_blacklist"
"Spectrum","spectrum:bedrock_chestplate",3870,"Bedrock Chestplate","things:hardening_catalyst_blacklist, spectrum:bedrock_armor, modern_industrialization:replicator_blacklist, minecraft:freeze_immune_wearables, spectrum:piglin_safe_equipment, yttr:not_gifts"
"Spectrum","spectrum:bedrock_crossbow",3866,"Bedrock Crossbow","yttr:not_gifts, origins:ranged_weapons, things:hardening_catalyst_blacklist, modern_industrialization:replicator_blacklist, spectrum:bedrock_equipment"
"Spectrum","spectrum:bedrock_dust",3832,"§kBedrock Dust","c:dusts"
"Spectrum","spectrum:bedrock_fishing_rod",3868,"Bedrock Fishing Rod","modern_industrialization:replicator_blacklist, things:hardening_catalyst_blacklist, spectrum:bedrock_equipment, c:tools, c:fishing_rods, yttr:not_gifts, spectrum:fishing_rods, bookshelf:fishing_rods"
"Spectrum","spectrum:bedrock_helmet",3869,"Bedrock Helmet","things:hardening_catalyst_blacklist, spectrum:bedrock_armor, modern_industrialization:replicator_blacklist, minecraft:freeze_immune_wearables, spectrum:piglin_safe_equipment, yttr:not_gifts"
"Spectrum","spectrum:bedrock_hoe",3864,"Bedrock Hoe","dynamiccrosshair:tools, minecraft:breaks_decorated_pots, minecraft:hoes, yttr:not_gifts, spectrum:bedrock_equipment, minecraft:tools, spectrum:hoes, things:hardening_catalyst_blacklist, modern_industrialization:replicator_blacklist"
"Spectrum","spectrum:bedrock_leggings",3871,"Bedrock Leggings","things:hardening_catalyst_blacklist, spectrum:bedrock_armor, modern_industrialization:replicator_blacklist, minecraft:freeze_immune_wearables, spectrum:piglin_safe_equipment, yttr:not_gifts"
"Spectrum","spectrum:bedrock_pickaxe",3860,"Bedrock Pickaxe","yttr:not_gifts, dynamiccrosshair:tools, spectrum:pickaxes, things:hardening_catalyst_blacklist, minecraft:breaks_decorated_pots, minecraft:pickaxes, minecraft:cluster_max_harvestables, minecraft:tools, spectrum:bedrock_equipment, modern_industrialization:replicator_blacklist"
"Spectrum","spectrum:bedrock_shears",3867,"Bedrock Shears","modern_industrialization:replicator_blacklist, things:hardening_catalyst_blacklist, spectrum:bedrock_equipment, the_bumblezone:enchantable/comb_cutter, dynamiccrosshair:tools, yttr:not_gifts, c:shears, bookshelf:shears"
"Spectrum","spectrum:bedrock_shovel",3862,"Bedrock Shovel","dynamiccrosshair:tools, minecraft:breaks_decorated_pots, yttr:not_gifts, spectrum:bedrock_equipment, minecraft:tools, things:hardening_catalyst_blacklist, minecraft:shovels, modern_industrialization:replicator_blacklist, spectrum:shovels"
"Spectrum","spectrum:bedrock_storage_block",2988,"Block of Bedrock Dust",""
"Spectrum","spectrum:bedrock_sword",3863,"Bedrock Sword","minecraft:breaks_decorated_pots, yttr:not_gifts, spectrum:bedrock_equipment, minecraft:tools, minecraft:swords, things:hardening_catalyst_blacklist, spectrum:swords, modern_industrialization:replicator_blacklist, dynamiccrosshair:melee_weapons"
"Spectrum","spectrum:bee_head",3661,"Bee Head","c:skulls, vanityslots:skulls, spectrum:mob_heads, minecraft:noteblock_top_instruments"
"Spectrum","spectrum:bee_idol",3485,"Diligent Idol","spectrum:idols"
"Spectrum","spectrum:berliner",3972,"Berliner",""
"Spectrum","spectrum:bismuth_block",2949,"Block of Bismuth","yttr:not_gifts"
"Spectrum","spectrum:bismuth_cluster",2948,"Bismuth Cluster",""
"Spectrum","spectrum:bismuth_crystal",3836,"§kBismuth Crystal",""
"Spectrum","spectrum:bismuth_flake",3835,"§kBismuth Flake","spectrum:tag_filtering_items"
"Spectrum","spectrum:bitter_oils",4061,"Bitter Oils",""
"Spectrum","spectrum:black_block",3067,"Black Block","moonlight:non_recolorable, supplementaries:soap_blacklist, spectrum:pigment_blocks"
"Spectrum","spectrum:black_button",3307,"Black Button","minecraft:wooden_buttons, supplementaries:soap_blacklist, spectrum:colored_buttons, minecraft:buttons, moonlight:non_recolorable"
"Spectrum","spectrum:black_chiseled_preservation_stone",3614,"Black Chiseled Preservation Stone",""
"Spectrum","spectrum:black_fence",3275,"Black Fence","moonlight:non_recolorable, spectrum:no_cinderhearth_doubling, minecraft:fences, c:wooden_fences, supplementaries:soap_blacklist, minecraft:wooden_fences, spectrum:colored_fences, c:fences"
"Spectrum","spectrum:black_fence_gate",3291,"Black Fence Gate","moonlight:non_recolorable, spectrum:colored_fence_gates, supplementaries:soap_blacklist, minecraft:fence_gates"
"Spectrum","spectrum:black_glowblock",3099,"Black Glowblock",""
"Spectrum","spectrum:black_hole_chest",3469,"Black Hole Chest",""
"Spectrum","spectrum:black_lamp",3083,"Black Lamp",""
"Spectrum","spectrum:black_leaves",3195,"§kBlack Leaves","moonlight:non_recolorable, spectrum:colored_leaves, minecraft:leaves, supplementaries:soap_blacklist, minecraft:completes_find_tree_tutorial"
"Spectrum","spectrum:black_log",3131,"§kBlack Log","minecraft:completes_find_tree_tutorial, minecraft:logs, moonlight:non_recolorable, minecraft:logs_that_burn, spectrum:colored_logs, spectrum:black_logs, supplementaries:soap_blacklist"
"Spectrum","spectrum:black_materia",3639,"Black Materia",""
"Spectrum","spectrum:black_pigment",3800,"§kBlack Pigment","moonlight:non_recolorable, supplementaries:soap_blacklist, spectrum:pigments"
"Spectrum","spectrum:black_planks",3227,"Black Planks","moonlight:non_recolorable, minecraft:planks, supplementaries:soap_blacklist, spectrum:colored_planks"
"Spectrum","spectrum:black_pressure_plate",3259,"Black Pressure Plate","spectrum:colored_pressure_plates, moonlight:non_recolorable, supplementaries:soap_blacklist, minecraft:wooden_pressure_plates"
"Spectrum","spectrum:black_sapling",3211,"§kBlack Sapling","supplementaries:flower_box_plantable, minecraft:saplings, supplementaries:soap_blacklist, spectrum:colored_saplings, moonlight:non_recolorable"
"Spectrum","spectrum:black_slab",3323,"Black Slab","moonlight:non_recolorable, supplementaries:soap_blacklist, spectrum:no_cinderhearth_doubling, spectrum:colored_slabs, minecraft:slabs, minecraft:wooden_slabs"
"Spectrum","spectrum:black_sludge",2854,"Black Sludge",""
"Spectrum","spectrum:black_spore_blossom",3115,"Black Spore Blossom",""
"Spectrum","spectrum:black_stairs",3243,"Black Stairs","moonlight:non_recolorable, supplementaries:soap_blacklist, minecraft:stairs, spectrum:no_cinderhearth_doubling, minecraft:wooden_stairs, spectrum:colored_stairs"
"Spectrum","spectrum:black_wood",3163,"§kBlack Wood","minecraft:logs, moonlight:non_recolorable, spectrum:colored_wood, minecraft:logs_that_burn, spectrum:colored_logs, supplementaries:soap_blacklist, spectrum:black_logs, minecraft:completes_find_tree_tutorial"
"Spectrum","spectrum:blackslag",2780,"Blackslag","bookshelf:stones, c:stones, spectrum:blackslags, balm:stones, spectrum:no_cinderhearth_doubling"
"Spectrum","spectrum:blackslag_amethyst_ore",2934,"§kBlackslag Amethyst Ore","spectrum:gemstone_ores, c:ores, spectrum:amethyst_ores, balm:ores, spectrum:ores"
"Spectrum","spectrum:blackslag_azurite_ore",2943,"§kBlackslag Azurite Ore","spectrum:azurite_ores, c:ores, spectrum:ores, balm:ores"
"Spectrum","spectrum:blackslag_brick_slab",2800,"Blackslag Brick Slab","spectrum:blackslags, spectrum:no_cinderhearth_doubling, minecraft:slabs"
"Spectrum","spectrum:blackslag_brick_stairs",2799,"Blackslag Brick Stairs","spectrum:blackslags, spectrum:no_cinderhearth_doubling, minecraft:stairs"
"Spectrum","spectrum:blackslag_brick_wall",2801,"Blackslag Brick Wall","spectrum:blackslags, minecraft:walls, spectrum:no_cinderhearth_doubling"
"Spectrum","spectrum:blackslag_bricks",2798,"Blackslag Bricks","spectrum:no_cinderhearth_doubling, spectrum:blackslags"
"Spectrum","spectrum:blackslag_citrine_ore",2935,"§kBlackslag Citrine Ore","spectrum:citrine_ores, spectrum:gemstone_ores, c:ores, balm:ores, spectrum:ores"
"Spectrum","spectrum:blackslag_coal_ore",2957,"Blackslag Coal Ore","minecraft:coal_ores, c:coal_ores, c:ores, balm:ores"
"Spectrum","spectrum:blackslag_copper_ore",2958,"Blackslag Copper Ore","minecraft:copper_ores, c:copper_ores, c:ores, balm:ores"
"Spectrum","spectrum:blackslag_diamond_ore",2961,"Blackslag Diamond Ore","balm:ores, c:ores, minecraft:diamond_ores, c:diamond_ores"
"Spectrum","spectrum:blackslag_emerald_ore",2964,"Blackslag Emerald Ore","c:emerald_ores, c:ores, minecraft:emerald_ores, balm:ores"
"Spectrum","spectrum:blackslag_gold_ore",2960,"Blackslag Gold Ore","minecraft:piglin_loved, c:ores, minecraft:gold_ores, balm:ores, c:gold_ores"
"Spectrum","spectrum:blackslag_iron_ore",2959,"Blackslag Iron Ore","minecraft:iron_ores, c:iron_ores, c:ores, balm:ores"
"Spectrum","spectrum:blackslag_lapis_ore",2963,"Blackslag Lapis Ore","minecraft:lapis_ores, c:ores, c:lapis_ores, balm:ores"
"Spectrum","spectrum:blackslag_malachite_ore",2952,"§kBlackslag Malachite Ore","spectrum:malachite_ores, c:ores, spectrum:ores, balm:ores"
"Spectrum","spectrum:blackslag_moonstone_ore",2937,"§kBlackslag Moonstone Ore","spectrum:moonstone_ores, spectrum:gemstone_ores, c:ores, balm:ores, spectrum:ores"
"Spectrum","spectrum:blackslag_onyx_ore",2936,"§kBlackslag Onyx Ore","spectrum:gemstone_ores, c:ores, spectrum:onyx_ores, balm:ores, spectrum:ores"
"Spectrum","spectrum:blackslag_redstone_ore",2962,"Blackslag Redstone Ore","balm:ores, c:ores, minecraft:redstone_ores, c:redstone_ores"
"Spectrum","spectrum:blackslag_shimmerstone_light",3011,"Blackslag Shimmerstone Light","spectrum:shimmerstone_lights"
"Spectrum","spectrum:blackslag_shimmerstone_ore",2940,"§kBlackslag Shimmerstone Ore","spectrum:shimmerstone_ores, c:ores, spectrum:ores, balm:ores"
"Spectrum","spectrum:blackslag_slab",2782,"Blackslag Slab","spectrum:blackslags, spectrum:no_cinderhearth_doubling, minecraft:slabs"
"Spectrum","spectrum:blackslag_stairs",2781,"Blackslag Stairs","spectrum:blackslags, spectrum:no_cinderhearth_doubling, minecraft:stairs"
"Spectrum","spectrum:blackslag_tile_slab",2795,"Blackslag Tile Slab","spectrum:blackslags, spectrum:no_cinderhearth_doubling, minecraft:slabs"
"Spectrum","spectrum:blackslag_tile_stairs",2794,"Blackslag Tile Stairs","spectrum:blackslags, spectrum:no_cinderhearth_doubling, minecraft:stairs"
"Spectrum","spectrum:blackslag_tile_wall",2796,"Blackslag Tile Wall","spectrum:blackslags, minecraft:walls, spectrum:no_cinderhearth_doubling"
"Spectrum","spectrum:blackslag_tiles",2793,"Blackslag Tiles","spectrum:no_cinderhearth_doubling, spectrum:blackslags"
"Spectrum","spectrum:blackslag_topaz_ore",2933,"§kBlackslag Topaz Ore","spectrum:gemstone_ores, c:ores, balm:ores, spectrum:ores, spectrum:topaz_ores"
"Spectrum","spectrum:blackslag_wall",2783,"Blackslag Wall","spectrum:blackslags, minecraft:walls, spectrum:no_cinderhearth_doubling"
"Spectrum","spectrum:blaze_head",3662,"Blaze Head","c:skulls, vanityslots:skulls, spectrum:mob_heads, minecraft:noteblock_top_instruments"
"Spectrum","spectrum:blaze_idol",3486,"Vitriolic Idol","spectrum:idols"
"Spectrum","spectrum:blazing_crystal",3641,"Blazing Crystal","spectrum:emissive"
"Spectrum","spectrum:block_breaker",3465,"Block Breaker",""
"Spectrum","spectrum:block_detector",3464,"Block Detector",""
"Spectrum","spectrum:block_flooder",4052,"Block Flooder",""
"Spectrum","spectrum:block_placer",3463,"Block Placer",""
"Spectrum","spectrum:blood_orchid",3646,"§kBlood Orchid","minecraft:small_flowers, supplementaries:flower_box_plantable, yttr:not_gifts, minecraft:flowers, the_bumblezone:structures/disallowed_flowers_in_cocoon_loot, the_bumblezone:bee_queen/disallowed_random_bonus_trade_items"
"Spectrum","spectrum:blood_orchid_petal",3823,"§kBlood Orchid Petal",""
"Spectrum","spectrum:bloodboil_syrup",3927,"Bloodboil Syrup","origins:ignore_diet"
"Spectrum","spectrum:bloodstone_block",2971,"Block of Bloodstone","yttr:not_gifts"
"Spectrum","spectrum:bloodstone_cluster",2970,"Bloodstone Cluster",""
"Spectrum","spectrum:bloodstone_glass_ampoule",3890,"Bloodstone Glass Ampoule",""
"Spectrum","spectrum:blue_block",3063,"Blue Block","moonlight:non_recolorable, supplementaries:soap_blacklist, spectrum:pigment_blocks"
"Spectrum","spectrum:blue_button",3303,"Blue Button","minecraft:wooden_buttons, supplementaries:soap_blacklist, spectrum:colored_buttons, minecraft:buttons, moonlight:non_recolorable"
"Spectrum","spectrum:blue_chiseled_preservation_stone",3615,"Blue Chiseled Preservation Stone",""
"Spectrum","spectrum:blue_fence",3271,"Blue Fence","moonlight:non_recolorable, spectrum:no_cinderhearth_doubling, minecraft:fences, c:wooden_fences, supplementaries:soap_blacklist, minecraft:wooden_fences, spectrum:colored_fences, c:fences"
"Spectrum","spectrum:blue_fence_gate",3287,"Blue Fence Gate","moonlight:non_recolorable, spectrum:colored_fence_gates, supplementaries:soap_blacklist, minecraft:fence_gates"
"Spectrum","spectrum:blue_glowblock",3095,"Blue Glowblock",""
"Spectrum","spectrum:blue_lamp",3079,"Blue Lamp",""
"Spectrum","spectrum:blue_leaves",3191,"§kBlue Leaves","moonlight:non_recolorable, spectrum:colored_leaves, minecraft:leaves, supplementaries:soap_blacklist, minecraft:completes_find_tree_tutorial"
"Spectrum","spectrum:blue_log",3127,"§kBlue Log","minecraft:completes_find_tree_tutorial, minecraft:logs, moonlight:non_recolorable, minecraft:logs_that_burn, spectrum:colored_logs, spectrum:blue_logs, supplementaries:soap_blacklist"
"Spectrum","spectrum:blue_pigment",3796,"§kBlue Pigment","moonlight:non_recolorable, supplementaries:soap_blacklist, spectrum:pigments"
"Spectrum","spectrum:blue_planks",3223,"Blue Planks","moonlight:non_recolorable, minecraft:planks, supplementaries:soap_blacklist, spectrum:colored_planks"
"Spectrum","spectrum:blue_pressure_plate",3255,"Blue Pressure Plate","spectrum:colored_pressure_plates, moonlight:non_recolorable, supplementaries:soap_blacklist, minecraft:wooden_pressure_plates"
"Spectrum","spectrum:blue_sapling",3207,"§kBlue Sapling","supplementaries:flower_box_plantable, minecraft:saplings, supplementaries:soap_blacklist, spectrum:colored_saplings, moonlight:non_recolorable"
"Spectrum","spectrum:blue_slab",3319,"Blue Slab","moonlight:non_recolorable, supplementaries:soap_blacklist, spectrum:no_cinderhearth_doubling, spectrum:colored_slabs, minecraft:slabs, minecraft:wooden_slabs"
"Spectrum","spectrum:blue_spore_blossom",3111,"Blue Spore Blossom",""
"Spectrum","spectrum:blue_stairs",3239,"Blue Stairs","moonlight:non_recolorable, supplementaries:soap_blacklist, minecraft:stairs, spectrum:no_cinderhearth_doubling, minecraft:wooden_stairs, spectrum:colored_stairs"
"Spectrum","spectrum:blue_wood",3159,"§kBlue Wood","minecraft:logs, spectrum:blue_logs, moonlight:non_recolorable, spectrum:colored_wood, minecraft:logs_that_burn, spectrum:colored_logs, supplementaries:soap_blacklist, minecraft:completes_find_tree_tutorial"
"Spectrum","spectrum:bodacious_berry_bar",3912,"Bodacious Berry Bar",""
"Spectrum","spectrum:bone_ash",3810,"§kBone Ash",""
"Spectrum","spectrum:bone_ash_brick_slab",2842,"Bone Ash Brick Slab","spectrum:no_cinderhearth_doubling, minecraft:slabs, spectrum:dragonbone_blocks"
"Spectrum","spectrum:bone_ash_brick_stairs",2843,"Bone Ash Brick Stairs","spectrum:no_cinderhearth_doubling, minecraft:stairs, spectrum:dragonbone_blocks, spectrum:smelts_to_bone_ash"
"Spectrum","spectrum:bone_ash_brick_wall",2844,"Bone Ash Brick Wall","spectrum:no_cinderhearth_doubling, minecraft:walls, spectrum:dragonbone_blocks, spectrum:smelts_to_bone_ash"
"Spectrum","spectrum:bone_ash_bricks",2841,"Bone Ash Bricks","spectrum:dragonbone_blocks, spectrum:no_cinderhearth_doubling, spectrum:smelts_to_bone_ash"
"Spectrum","spectrum:bone_ash_shingles",2850,"Bone Ash Shingles","spectrum:dragonbone_blocks, spectrum:no_cinderhearth_doubling"
"Spectrum","spectrum:bone_ash_tile_slab",2846,"Bone Ash Tile Slab","spectrum:no_cinderhearth_doubling, minecraft:slabs, spectrum:dragonbone_blocks"
"Spectrum","spectrum:bone_ash_tile_stairs",2847,"Bone Ash Tile Stairs","spectrum:no_cinderhearth_doubling, minecraft:stairs, spectrum:dragonbone_blocks, spectrum:smelts_to_bone_ash"
"Spectrum","spectrum:bone_ash_tile_wall",2848,"Bone Ash Tile Wall","spectrum:no_cinderhearth_doubling, minecraft:walls, spectrum:dragonbone_blocks, spectrum:smelts_to_bone_ash"
"Spectrum","spectrum:bone_ash_tiles",2845,"Bone Ash Tiles","spectrum:dragonbone_blocks, spectrum:no_cinderhearth_doubling, spectrum:smelts_to_bone_ash"
"Spectrum","spectrum:bottle_of_decay_away",3846,"Bottle of Decay Away",""
"Spectrum","spectrum:bottle_of_fading",3842,"Bottle of Fading",""
"Spectrum","spectrum:bottle_of_failing",3843,"Bottle of Failing",""
"Spectrum","spectrum:bottle_of_forfeiture",3845,"Bottle of Forfeiture",""
"Spectrum","spectrum:bottle_of_ruin",3844,"Bottle of Ruin",""
"Spectrum","spectrum:bottomless_bundle",4037,"Bottomless Bundle","modern_industrialization:replicator_blacklist, dankstorage:unstackable"
"Spectrum","spectrum:brewers_handbook",3967,"Brewers Handbook","spectrum:cookbooks, minecraft:bookshelf_books"
"Spectrum","spectrum:bristle_mead",3973,"Bristle Mead","origins:ignore_diet, spectrum:alcohols, spectrum:drinkable_spirits"
"Spectrum","spectrum:bristle_sprouts",3441,"Bristle Sprouts",""
"Spectrum","spectrum:brown_block",3064,"Brown Block","moonlight:non_recolorable, supplementaries:soap_blacklist, spectrum:pigment_blocks"
"Spectrum","spectrum:brown_button",3304,"Brown Button","minecraft:wooden_buttons, supplementaries:soap_blacklist, spectrum:colored_buttons, minecraft:buttons, moonlight:non_recolorable"
"Spectrum","spectrum:brown_chiseled_preservation_stone",3616,"Brown Chiseled Preservation Stone",""
"Spectrum","spectrum:brown_fence",3272,"Brown Fence","moonlight:non_recolorable, spectrum:no_cinderhearth_doubling, minecraft:fences, c:wooden_fences, supplementaries:soap_blacklist, minecraft:wooden_fences, spectrum:colored_fences, c:fences"
"Spectrum","spectrum:brown_fence_gate",3288,"Brown Fence Gate","moonlight:non_recolorable, spectrum:colored_fence_gates, supplementaries:soap_blacklist, minecraft:fence_gates"
"Spectrum","spectrum:brown_glowblock",3096,"Brown Glowblock",""
"Spectrum","spectrum:brown_lamp",3080,"Brown Lamp",""
"Spectrum","spectrum:brown_leaves",3192,"§kBrown Leaves","moonlight:non_recolorable, spectrum:colored_leaves, minecraft:leaves, supplementaries:soap_blacklist, minecraft:completes_find_tree_tutorial"
"Spectrum","spectrum:brown_log",3128,"§kBrown Log","spectrum:brown_logs, minecraft:completes_find_tree_tutorial, minecraft:logs, moonlight:non_recolorable, minecraft:logs_that_burn, spectrum:colored_logs, supplementaries:soap_blacklist"
