"Mod name","Registry name","Item ID","Display name"
"Minecraft","minecraft:oxidized_copper",81,"Oxidized Copper"
"Minecraft","minecraft:oxidized_cut_copper",85,"Oxidized Cut Copper"
"Minecraft","minecraft:oxidized_cut_copper_slab",93,"Oxidized Cut Copper Slab"
"Minecraft","minecraft:oxidized_cut_copper_stairs",89,"Oxidized Cut Copper Stairs"
"Minecraft","minecraft:packed_ice",441,"Packed Ice"
"Minecraft","minecraft:packed_mud",322,"Packed Mud"
"Minecraft","minecraft:painting",843,"Painting"
"Minecraft","minecraft:panda_spawn_egg",1002,"Panda Spawn Egg"
"Minecraft","minecraft:paper",884,"Paper"
"Minecraft","minecraft:parrot_spawn_egg",1003,"Parrot Spawn Egg"
"Minecraft","minecraft:pearlescent_froglight",1214,"Pearlescent Froglight"
"Minecraft","minecraft:peony",446,"Peony"
"Minecraft","minecraft:petrified_oak_slab",246,"Petrified Oak Slab"
"Minecraft","minecraft:phantom_membrane",1140,"Phantom Membrane"
"Minecraft","minecraft:phantom_spawn_egg",1004,"Phantom Spawn Egg"
"Minecraft","minecraft:pig_spawn_egg",1005,"Pig Spawn Egg"
"Minecraft","minecraft:piglin_banner_pattern",1151,"Banner Pattern"
"Minecraft","minecraft:piglin_brute_spawn_egg",1007,"Piglin Brute Spawn Egg"
"Minecraft","minecraft:piglin_head",1063,"Piglin Head"
"Minecraft","minecraft:piglin_spawn_egg",1006,"Piglin Spawn Egg"
"Minecraft","minecraft:pillager_spawn_egg",1008,"Pillager Spawn Egg"
"Minecraft","minecraft:pink_banner",1093,"Pink Banner"
"Minecraft","minecraft:pink_bed",930,"Pink Bed"
"Minecraft","minecraft:pink_candle",1197,"Pink Candle"
"Minecraft","minecraft:pink_carpet",430,"Pink Carpet"
"Minecraft","minecraft:pink_concrete",539,"Pink Concrete"
"Minecraft","minecraft:pink_concrete_powder",555,"Pink Concrete Powder"
"Minecraft","minecraft:pink_dye",910,"Pink Dye"
"Minecraft","minecraft:pink_glazed_terracotta",523,"Pink Glazed Terracotta"
"Minecraft","minecraft:pink_petals",224,"Pink Petals"
"Minecraft","minecraft:pink_shulker_box",507,"Pink Shulker Box"
"Minecraft","minecraft:pink_stained_glass",455,"Pink Stained Glass"
"Minecraft","minecraft:pink_stained_glass_pane",471,"Pink Stained Glass Pane"
"Minecraft","minecraft:pink_terracotta",411,"Pink Terracotta"
"Minecraft","minecraft:pink_tulip",204,"Pink Tulip"
"Minecraft","minecraft:pink_wool",186,"Pink Wool"
"Minecraft","minecraft:piston",640,"Piston"
"Minecraft","minecraft:pitcher_plant",210,"Pitcher Plant"
"Minecraft","minecraft:pitcher_pod",1107,"Pitcher Pod"
"Minecraft","minecraft:player_head",1059,"Player Head"
"Minecraft","minecraft:plenty_pottery_sherd",1249,"Plenty Pottery Sherd"
"Minecraft","minecraft:podzol",17,"Podzol"
"Minecraft","minecraft:pointed_dripstone",1211,"Pointed Dripstone"
"Minecraft","minecraft:poisonous_potato",1054,"Poisonous Potato"
"Minecraft","minecraft:polar_bear_spawn_egg",1009,"Polar Bear Spawn Egg"
"Minecraft","minecraft:polished_andesite",7,"Polished Andesite"
"Minecraft","minecraft:polished_andesite_slab",628,"Polished Andesite Slab"
"Minecraft","minecraft:polished_andesite_stairs",611,"Polished Andesite Stairs"
"Minecraft","minecraft:polished_basalt",307,"Basalt Pillar"
"Minecraft","minecraft:polished_blackstone",1181,"Polished Blackstone"
"Minecraft","minecraft:polished_blackstone_brick_slab",1186,"Polished Blackstone Brick Slab"
"Minecraft","minecraft:polished_blackstone_brick_stairs",1187,"Polished Blackstone Brick Stairs"
"Minecraft","minecraft:polished_blackstone_brick_wall",392,"Polished Blackstone Brick Wall"
"Minecraft","minecraft:polished_blackstone_bricks",1185,"Polished Blackstone Bricks"
"Minecraft","minecraft:polished_blackstone_button",661,"Polished Blackstone Button"
"Minecraft","minecraft:polished_blackstone_pressure_plate",674,"Polished Blackstone Pressure Plate"
"Minecraft","minecraft:polished_blackstone_slab",1182,"Polished Blackstone Slab"
"Minecraft","minecraft:polished_blackstone_stairs",1183,"Polished Blackstone Stairs"
"Minecraft","minecraft:polished_blackstone_wall",391,"Polished Blackstone Wall"
"Minecraft","minecraft:polished_deepslate",10,"Polished Deepslate"
"Minecraft","minecraft:polished_deepslate_slab",631,"Polished Deepslate Slab"
"Minecraft","minecraft:polished_deepslate_stairs",614,"Polished Deepslate Stairs"
"Minecraft","minecraft:polished_deepslate_wall",394,"Polished Deepslate Wall"
"Minecraft","minecraft:polished_diorite",5,"Polished Diorite"
"Minecraft","minecraft:polished_diorite_slab",620,"Polished Diorite Slab"
"Minecraft","minecraft:polished_diorite_stairs",602,"Polished Diorite Stairs"
"Minecraft","minecraft:polished_granite",3,"Polished Granite"
"Minecraft","minecraft:polished_granite_slab",617,"Polished Granite Slab"
"Minecraft","minecraft:polished_granite_stairs",599,"Polished Granite Stairs"
"Minecraft","minecraft:popped_chorus_fruit",1105,"Popped Chorus Fruit"
"Minecraft","minecraft:poppy",197,"Poppy"
"Minecraft","minecraft:porkchop",841,"Raw Porkchop"
"Minecraft","minecraft:potato",1052,"Potato"
"Minecraft","minecraft:potion",957,"Uncraftable Potion"
"Minecraft","minecraft:powder_snow_bucket",871,"Powder Snow Bucket"
"Minecraft","minecraft:powered_rail",723,"Powered Rail"
"Minecraft","minecraft:prismarine",481,"Prismarine"
"Minecraft","minecraft:prismarine_brick_slab",257,"Prismarine Brick Slab"
"Minecraft","minecraft:prismarine_brick_stairs",485,"Prismarine Brick Stairs"
"Minecraft","minecraft:prismarine_bricks",482,"Prismarine Bricks"
"Minecraft","minecraft:prismarine_crystals",1071,"Prismarine Crystals"
"Minecraft","minecraft:prismarine_shard",1070,"Prismarine Shard"
"Minecraft","minecraft:prismarine_slab",256,"Prismarine Slab"
"Minecraft","minecraft:prismarine_stairs",484,"Prismarine Stairs"
"Minecraft","minecraft:prismarine_wall",378,"Prismarine Wall"
"Minecraft","minecraft:prize_pottery_sherd",1250,"Prize Pottery Sherd"
"Minecraft","minecraft:pufferfish",898,"Pufferfish"
"Minecraft","minecraft:pufferfish_bucket",875,"Bucket of Pufferfish"
"Minecraft","minecraft:pufferfish_spawn_egg",1010,"Pufferfish Spawn Egg"
"Minecraft","minecraft:pumpkin",300,"Pumpkin"
"Minecraft","minecraft:pumpkin_pie",1065,"Pumpkin Pie"
"Minecraft","minecraft:pumpkin_seeds",945,"Pumpkin Seeds"
"Minecraft","minecraft:purple_banner",1097,"Purple Banner"
"Minecraft","minecraft:purple_bed",934,"Purple Bed"
"Minecraft","minecraft:purple_candle",1201,"Purple Candle"
"Minecraft","minecraft:purple_carpet",434,"Purple Carpet"
"Minecraft","minecraft:purple_concrete",543,"Purple Concrete"
"Minecraft","minecraft:purple_concrete_powder",559,"Purple Concrete Powder"
"Minecraft","minecraft:purple_dye",914,"Purple Dye"
"Minecraft","minecraft:purple_glazed_terracotta",527,"Purple Glazed Terracotta"
"Minecraft","minecraft:purple_shulker_box",511,"Purple Shulker Box"
"Minecraft","minecraft:purple_stained_glass",459,"Purple Stained Glass"
"Minecraft","minecraft:purple_stained_glass_pane",475,"Purple Stained Glass Pane"
"Minecraft","minecraft:purple_terracotta",415,"Purple Terracotta"
"Minecraft","minecraft:purple_wool",190,"Purple Wool"
"Minecraft","minecraft:purpur_block",273,"Purpur Block"
"Minecraft","minecraft:purpur_pillar",274,"Purpur Pillar"
"Minecraft","minecraft:purpur_slab",255,"Purpur Slab"
"Minecraft","minecraft:purpur_stairs",275,"Purpur Stairs"
"Minecraft","minecraft:quartz",767,"Nether Quartz"
"Minecraft","minecraft:quartz_block",401,"Block of Quartz"
"Minecraft","minecraft:quartz_bricks",402,"Quartz Bricks"
"Minecraft","minecraft:quartz_pillar",403,"Quartz Pillar"
"Minecraft","minecraft:quartz_slab",252,"Quartz Slab"
"Minecraft","minecraft:quartz_stairs",404,"Quartz Stairs"
"Minecraft","minecraft:rabbit",1072,"Raw Rabbit"
"Minecraft","minecraft:rabbit_foot",1075,"Rabbit's Foot"
"Minecraft","minecraft:rabbit_hide",1076,"Rabbit Hide"
"Minecraft","minecraft:rabbit_spawn_egg",1011,"Rabbit Spawn Egg"
"Minecraft","minecraft:rabbit_stew",1074,"Rabbit Stew"
"Minecraft","minecraft:rail",725,"Rail"
"Minecraft","minecraft:raiser_armor_trim_smithing_template",1233,"Smithing Template"
"Minecraft","minecraft:ravager_spawn_egg",1012,"Ravager Spawn Egg"
"Minecraft","minecraft:raw_copper",771,"Raw Copper"
"Minecraft","minecraft:raw_copper_block",70,"Block of Raw Copper"
"Minecraft","minecraft:raw_gold",773,"Raw Gold"
"Minecraft","minecraft:raw_gold_block",71,"Block of Raw Gold"
"Minecraft","minecraft:raw_iron",769,"Raw Iron"
"Minecraft","minecraft:raw_iron_block",69,"Block of Raw Iron"
"Minecraft","minecraft:recovery_compass",889,"Recovery Compass"
"Minecraft","minecraft:red_banner",1101,"Red Banner"
"Minecraft","minecraft:red_bed",938,"Red Bed"
"Minecraft","minecraft:red_candle",1205,"Red Candle"
"Minecraft","minecraft:red_carpet",438,"Red Carpet"
"Minecraft","minecraft:red_concrete",547,"Red Concrete"
"Minecraft","minecraft:red_concrete_powder",563,"Red Concrete Powder"
"Minecraft","minecraft:red_dye",918,"Red Dye"
"Minecraft","minecraft:red_glazed_terracotta",531,"Red Glazed Terracotta"
"Minecraft","minecraft:red_mushroom",213,"Red Mushroom"
"Minecraft","minecraft:red_mushroom_block",331,"Red Mushroom Block"
"Minecraft","minecraft:red_nether_brick_slab",627,"Red Nether Brick Slab"
"Minecraft","minecraft:red_nether_brick_stairs",610,"Red Nether Brick Stairs"
"Minecraft","minecraft:red_nether_brick_wall",386,"Red Nether Brick Wall"
"Minecraft","minecraft:red_nether_bricks",497,"Red Nether Bricks"
"Minecraft","minecraft:red_sand",47,"Red Sand"
"Minecraft","minecraft:red_sandstone",488,"Red Sandstone"
"Minecraft","minecraft:red_sandstone_slab",253,"Red Sandstone Slab"
"Minecraft","minecraft:red_sandstone_stairs",491,"Red Sandstone Stairs"
"Minecraft","minecraft:red_sandstone_wall",379,"Red Sandstone Wall"
"Minecraft","minecraft:red_shulker_box",515,"Red Shulker Box"
"Minecraft","minecraft:red_stained_glass",463,"Red Stained Glass"
"Minecraft","minecraft:red_stained_glass_pane",479,"Red Stained Glass Pane"
"Minecraft","minecraft:red_terracotta",419,"Red Terracotta"
"Minecraft","minecraft:red_tulip",201,"Red Tulip"
"Minecraft","minecraft:red_wool",194,"Red Wool"
"Minecraft","minecraft:redstone",635,"Redstone Dust"
"Minecraft","minecraft:redstone_block",637,"Block of Redstone"
"Minecraft","minecraft:redstone_lamp",658,"Redstone Lamp"
"Minecraft","minecraft:redstone_ore",57,"Redstone Ore"
"Minecraft","minecraft:redstone_torch",636,"Redstone Torch"
"Minecraft","minecraft:reinforced_deepslate",329,"Reinforced Deepslate"
"Minecraft","minecraft:repeater",638,"Redstone Repeater"
"Minecraft","minecraft:repeating_command_block",492,"Repeating Command Block"
"Minecraft","minecraft:respawn_anchor",1189,"Respawn Anchor"
"Minecraft","minecraft:rib_armor_trim_smithing_template",1228,"Smithing Template"
"Minecraft","minecraft:rooted_dirt",18,"Rooted Dirt"
"Minecraft","minecraft:rose_bush",445,"Rose Bush"
"Minecraft","minecraft:rotten_flesh",951,"Rotten Flesh"
"Minecraft","minecraft:saddle",727,"Saddle"
"Minecraft","minecraft:salmon",896,"Raw Salmon"
"Minecraft","minecraft:salmon_bucket",876,"Bucket of Salmon"
"Minecraft","minecraft:salmon_spawn_egg",1013,"Salmon Spawn Egg"
"Minecraft","minecraft:sand",44,"Sand"
"Minecraft","minecraft:sandstone",169,"Sandstone"
"Minecraft","minecraft:sandstone_slab",244,"Sandstone Slab"
"Minecraft","minecraft:sandstone_stairs",358,"Sandstone Stairs"
"Minecraft","minecraft:sandstone_wall",387,"Sandstone Wall"
"Minecraft","minecraft:scaffolding",634,"Scaffolding"
"Minecraft","minecraft:sculk",349,"Sculk"
"Minecraft","minecraft:sculk_catalyst",351,"Sculk Catalyst"
"Minecraft","minecraft:sculk_sensor",653,"Sculk Sensor"
"Minecraft","minecraft:sculk_shrieker",352,"Sculk Shrieker"
"Minecraft","minecraft:sculk_vein",350,"Sculk Vein"
"Minecraft","minecraft:scute",757,"Scute"
"Minecraft","minecraft:sea_lantern",487,"Sea Lantern"
"Minecraft","minecraft:sea_pickle",179,"Sea Pickle"
"Minecraft","minecraft:seagrass",178,"Seagrass"
"Minecraft","minecraft:sentry_armor_trim_smithing_template",1219,"Smithing Template"
"Minecraft","minecraft:shaper_armor_trim_smithing_template",1231,"Smithing Template"
"Minecraft","minecraft:sheaf_pottery_sherd",1251,"Sheaf Pottery Sherd"
"Minecraft","minecraft:shears",942,"Shears"
"Minecraft","minecraft:sheep_spawn_egg",1014,"Sheep Spawn Egg"
"Minecraft","minecraft:shelter_pottery_sherd",1252,"Shelter Pottery Sherd"
"Minecraft","minecraft:shield",1116,"Shield"
"Minecraft","minecraft:shroomlight",1169,"Shroomlight"
"Minecraft","minecraft:shulker_box",500,"Shulker Box"
"Minecraft","minecraft:shulker_shell",1118,"Shulker Shell"
"Minecraft","minecraft:shulker_spawn_egg",1015,"Shulker Spawn Egg"
"Minecraft","minecraft:silence_armor_trim_smithing_template",1232,"Smithing Template"
"Minecraft","minecraft:silverfish_spawn_egg",1016,"Silverfish Spawn Egg"
"Minecraft","minecraft:skeleton_horse_spawn_egg",1018,"Skeleton Horse Spawn Egg"
"Minecraft","minecraft:skeleton_skull",1057,"Skeleton Skull"
"Minecraft","minecraft:skeleton_spawn_egg",1017,"Skeleton Spawn Egg"
"Minecraft","minecraft:skull_banner_pattern",1148,"Banner Pattern"
"Minecraft","minecraft:skull_pottery_sherd",1253,"Skull Pottery Sherd"
"Minecraft","minecraft:slime_ball",886,"Slimeball"
"Minecraft","minecraft:slime_block",642,"Slime Block"
"Minecraft","minecraft:slime_spawn_egg",1019,"Slime Spawn Egg"
"Minecraft","minecraft:small_amethyst_bud",1207,"Small Amethyst Bud"
"Minecraft","minecraft:small_dripleaf",228,"Small Dripleaf"
"Minecraft","minecraft:smithing_table",1160,"Smithing Table"
"Minecraft","minecraft:smoker",1155,"Smoker"
"Minecraft","minecraft:smooth_basalt",308,"Smooth Basalt"
"Minecraft","minecraft:smooth_quartz",259,"Smooth Quartz Block"
"Minecraft","minecraft:smooth_quartz_slab",624,"Smooth Quartz Slab"
"Minecraft","minecraft:smooth_quartz_stairs",607,"Smooth Quartz Stairs"
"Minecraft","minecraft:smooth_red_sandstone",260,"Smooth Red Sandstone"
"Minecraft","minecraft:smooth_red_sandstone_slab",618,"Smooth Red Sandstone Slab"
"Minecraft","minecraft:smooth_red_sandstone_stairs",600,"Smooth Red Sandstone Stairs"
"Minecraft","minecraft:smooth_sandstone",261,"Smooth Sandstone"
"Minecraft","minecraft:smooth_sandstone_slab",623,"Smooth Sandstone Slab"
"Minecraft","minecraft:smooth_sandstone_stairs",606,"Smooth Sandstone Stairs"
"Minecraft","minecraft:smooth_stone",262,"Smooth Stone"
"Minecraft","minecraft:smooth_stone_slab",243,"Smooth Stone Slab"
"Minecraft","minecraft:sniffer_egg",566,"Sniffer Egg"
"Minecraft","minecraft:sniffer_spawn_egg",1020,"Sniffer Spawn Egg"
"Minecraft","minecraft:snort_pottery_sherd",1254,"Snort Pottery Sherd"
"Minecraft","minecraft:snout_armor_trim_smithing_template",1227,"Smithing Template"
"Minecraft","minecraft:snow",283,"Snow"
"Minecraft","minecraft:snow_block",285,"Snow Block"
"Minecraft","minecraft:snow_golem_spawn_egg",1021,"Snow Golem Spawn Egg"
"Minecraft","minecraft:snowball",872,"Snowball"
"Minecraft","minecraft:soul_campfire",1168,"Soul Campfire"
"Minecraft","minecraft:soul_lantern",1164,"Soul Lantern"
"Minecraft","minecraft:soul_sand",304,"Soul Sand"
"Minecraft","minecraft:soul_soil",305,"Soul Soil"
"Minecraft","minecraft:soul_torch",309,"Soul Torch"
"Minecraft","minecraft:spawner",276,"Monster Spawner"
"Minecraft","minecraft:spectral_arrow",1113,"Spectral Arrow"
"Minecraft","minecraft:spider_eye",959,"Spider Eye"
"Minecraft","minecraft:spider_spawn_egg",1022,"Spider Spawn Egg"
"Minecraft","minecraft:spire_armor_trim_smithing_template",1229,"Smithing Template"
"Minecraft","minecraft:splash_potion",1112,"Splash Uncraftable Potion"
"Minecraft","minecraft:sponge",164,"Sponge"
"Minecraft","minecraft:spore_blossom",211,"Spore Blossom"
"Minecraft","minecraft:spruce_boat",738,"Spruce Boat"
"Minecraft","minecraft:spruce_button",663,"Spruce Button"
"Minecraft","minecraft:spruce_chest_boat",739,"Spruce Boat with Chest"
"Minecraft","minecraft:spruce_door",690,"Spruce Door"
"Minecraft","minecraft:spruce_fence",290,"Spruce Fence"
"Minecraft","minecraft:spruce_fence_gate",713,"Spruce Fence Gate"
"Minecraft","minecraft:spruce_hanging_sign",858,"Spruce Hanging Sign"
"Minecraft","minecraft:spruce_leaves",155,"Spruce Leaves"
"Minecraft","minecraft:spruce_log",111,"Spruce Log"
"Minecraft","minecraft:spruce_planks",24,"Spruce Planks"
"Minecraft","minecraft:spruce_pressure_plate",678,"Spruce Pressure Plate"
"Minecraft","minecraft:spruce_sapling",36,"Spruce Sapling"
"Minecraft","minecraft:spruce_sign",847,"Spruce Sign"
"Minecraft","minecraft:spruce_slab",231,"Spruce Slab"
"Minecraft","minecraft:spruce_stairs",362,"Spruce Stairs"
"Minecraft","minecraft:spruce_trapdoor",702,"Spruce Trapdoor"
"Minecraft","minecraft:spruce_wood",145,"Spruce Wood"
"Minecraft","minecraft:spyglass",893,"Spyglass"
"Minecraft","minecraft:squid_spawn_egg",1023,"Squid Spawn Egg"
"Minecraft","minecraft:stick",807,"Stick"
"Minecraft","minecraft:sticky_piston",641,"Sticky Piston"
"Minecraft","minecraft:stone",1,"Stone"
"Minecraft","minecraft:stone_axe",785,"Stone Axe"
"Minecraft","minecraft:stone_brick_slab",249,"Stone Brick Slab"
"Minecraft","minecraft:stone_brick_stairs",340,"Stone Brick Stairs"
"Minecraft","minecraft:stone_brick_wall",382,"Stone Brick Wall"
"Minecraft","minecraft:stone_bricks",318,"Stone Bricks"
"Minecraft","minecraft:stone_button",660,"Stone Button"
"Minecraft","minecraft:stone_hoe",786,"Stone Hoe"
"Minecraft","minecraft:stone_pickaxe",784,"Stone Pickaxe"
"Minecraft","minecraft:stone_pressure_plate",673,"Stone Pressure Plate"
"Minecraft","minecraft:stone_shovel",783,"Stone Shovel"
"Minecraft","minecraft:stone_slab",242,"Stone Slab"
"Minecraft","minecraft:stone_stairs",605,"Stone Stairs"
"Minecraft","minecraft:stone_sword",782,"Stone Sword"
"Minecraft","minecraft:stonecutter",1161,"Stonecutter"
"Minecraft","minecraft:stray_spawn_egg",1024,"Stray Spawn Egg"
"Minecraft","minecraft:strider_spawn_egg",1025,"Strider Spawn Egg"
"Minecraft","minecraft:string",810,"String"
"Minecraft","minecraft:stripped_acacia_log",127,"Stripped Acacia Log"
"Minecraft","minecraft:stripped_acacia_wood",137,"Stripped Acacia Wood"
"Minecraft","minecraft:stripped_bamboo_block",143,"Block of Stripped Bamboo"
"Minecraft","minecraft:stripped_birch_log",125,"Stripped Birch Log"
"Minecraft","minecraft:stripped_birch_wood",135,"Stripped Birch Wood"
"Minecraft","minecraft:stripped_cherry_log",128,"Stripped Cherry Log"
"Minecraft","minecraft:stripped_cherry_wood",138,"Stripped Cherry Wood"
"Minecraft","minecraft:stripped_crimson_hyphae",141,"Stripped Crimson Hyphae"
"Minecraft","minecraft:stripped_crimson_stem",131,"Stripped Crimson Stem"
"Minecraft","minecraft:stripped_dark_oak_log",129,"Stripped Dark Oak Log"
"Minecraft","minecraft:stripped_dark_oak_wood",139,"Stripped Dark Oak Wood"
"Minecraft","minecraft:stripped_jungle_log",126,"Stripped Jungle Log"
"Minecraft","minecraft:stripped_jungle_wood",136,"Stripped Jungle Wood"
"Minecraft","minecraft:stripped_mangrove_log",130,"Stripped Mangrove Log"
"Minecraft","minecraft:stripped_mangrove_wood",140,"Stripped Mangrove Wood"
"Minecraft","minecraft:stripped_oak_log",123,"Stripped Oak Log"
"Minecraft","minecraft:stripped_oak_wood",133,"Stripped Oak Wood"
"Minecraft","minecraft:stripped_spruce_log",124,"Stripped Spruce Log"
"Minecraft","minecraft:stripped_spruce_wood",134,"Stripped Spruce Wood"
"Minecraft","minecraft:stripped_warped_hyphae",142,"Stripped Warped Hyphae"
"Minecraft","minecraft:stripped_warped_stem",132,"Stripped Warped Stem"
"Minecraft","minecraft:structure_block",754,"Structure Block"
"Minecraft","minecraft:structure_void",499,"Structure Void"
"Minecraft","minecraft:sugar",922,"Sugar"
"Minecraft","minecraft:sugar_cane",221,"Sugar Cane"
"Minecraft","minecraft:sunflower",443,"Sunflower"
"Minecraft","minecraft:suspicious_gravel",46,"Suspicious Gravel"
"Minecraft","minecraft:suspicious_sand",45,"Suspicious Sand"
"Minecraft","minecraft:suspicious_stew",1144,"Suspicious Stew"
"Minecraft","minecraft:sweet_berries",1165,"Sweet Berries"
"Minecraft","minecraft:tadpole_bucket",880,"Bucket of Tadpole"
"Minecraft","minecraft:tadpole_spawn_egg",1026,"Tadpole Spawn Egg"
"Minecraft","minecraft:tall_grass",447,"Tall Grass"
"Minecraft","minecraft:target",649,"Target"
"Minecraft","minecraft:terracotta",440,"Terracotta"
"Minecraft","minecraft:tide_armor_trim_smithing_template",1226,"Smithing Template"
"Minecraft","minecraft:tinted_glass",167,"Tinted Glass"
"Minecraft","minecraft:tipped_arrow",1114,"Uncraftable Tipped Arrow"
"Minecraft","minecraft:tnt",657,"TNT"
"Minecraft","minecraft:tnt_minecart",731,"Minecart with TNT"
"Minecraft","minecraft:torch",269,"Torch"
"Minecraft","minecraft:torchflower",209,"Torchflower"
"Minecraft","minecraft:torchflower_seeds",1106,"Torchflower Seeds"
"Minecraft","minecraft:totem_of_undying",1117,"Totem of Undying"
"Minecraft","minecraft:trader_llama_spawn_egg",1027,"Trader Llama Spawn Egg"
"Minecraft","minecraft:trapped_chest",656,"Trapped Chest"
"Minecraft","minecraft:trident",1139,"Trident"
"Minecraft","minecraft:tripwire_hook",655,"Tripwire Hook"
"Minecraft","minecraft:tropical_fish",897,"Tropical Fish"
"Minecraft","minecraft:tropical_fish_bucket",878,"Bucket of Tropical Fish"
"Minecraft","minecraft:tropical_fish_spawn_egg",1028,"Tropical Fish Spawn Egg"
"Minecraft","minecraft:tube_coral",577,"Tube Coral"
"Minecraft","minecraft:tube_coral_block",572,"Tube Coral Block"
"Minecraft","minecraft:tube_coral_fan",587,"Tube Coral Fan"
"Minecraft","minecraft:tuff",12,"Tuff"
"Minecraft","minecraft:turtle_egg",565,"Turtle Egg"
"Minecraft","minecraft:turtle_helmet",756,"Turtle Shell"
"Minecraft","minecraft:turtle_spawn_egg",1029,"Turtle Spawn Egg"
"Minecraft","minecraft:twisting_vines",220,"Twisting Vines"
"Minecraft","minecraft:verdant_froglight",1213,"Verdant Froglight"
"Minecraft","minecraft:vex_armor_trim_smithing_template",1225,"Smithing Template"
"Minecraft","minecraft:vex_spawn_egg",1030,"Vex Spawn Egg"
"Minecraft","minecraft:villager_spawn_egg",1031,"Villager Spawn Egg"
"Minecraft","minecraft:vindicator_spawn_egg",1032,"Vindicator Spawn Egg"
"Minecraft","minecraft:vine",337,"Vines"
"Minecraft","minecraft:wandering_trader_spawn_egg",1033,"Wandering Trader Spawn Egg"
"Minecraft","minecraft:ward_armor_trim_smithing_template",1223,"Smithing Template"
"Minecraft","minecraft:warden_spawn_egg",1034,"Warden Spawn Egg"
"Minecraft","minecraft:warped_button",672,"Warped Button"
"Minecraft","minecraft:warped_door",699,"Warped Door"
"Minecraft","minecraft:warped_fence",299,"Warped Fence"
"Minecraft","minecraft:warped_fence_gate",722,"Warped Fence Gate"
"Minecraft","minecraft:warped_fungus",215,"Warped Fungus"
"Minecraft","minecraft:warped_fungus_on_a_stick",734,"Warped Fungus on a Stick"
"Minecraft","minecraft:warped_hanging_sign",867,"Warped Hanging Sign"
"Minecraft","minecraft:warped_hyphae",153,"Warped Hyphae"
"Minecraft","minecraft:warped_nylium",21,"Warped Nylium"
"Minecraft","minecraft:warped_planks",33,"Warped Planks"
"Minecraft","minecraft:warped_pressure_plate",687,"Warped Pressure Plate"
"Minecraft","minecraft:warped_roots",217,"Warped Roots"
"Minecraft","minecraft:warped_sign",856,"Warped Sign"
"Minecraft","minecraft:warped_slab",241,"Warped Slab"
"Minecraft","minecraft:warped_stairs",372,"Warped Stairs"
"Minecraft","minecraft:warped_stem",121,"Warped Stem"
"Minecraft","minecraft:warped_trapdoor",711,"Warped Trapdoor"
"Minecraft","minecraft:warped_wart_block",496,"Warped Wart Block"
"Minecraft","minecraft:water_bucket",869,"Water Bucket"
"Minecraft","minecraft:waxed_copper_block",94,"Waxed Block of Copper"
"Minecraft","minecraft:waxed_cut_copper",98,"Waxed Cut Copper"
"Minecraft","minecraft:waxed_cut_copper_slab",106,"Waxed Cut Copper Slab"
"Minecraft","minecraft:waxed_cut_copper_stairs",102,"Waxed Cut Copper Stairs"
"Minecraft","minecraft:waxed_exposed_copper",95,"Waxed Exposed Copper"
"Minecraft","minecraft:waxed_exposed_cut_copper",99,"Waxed Exposed Cut Copper"
"Minecraft","minecraft:waxed_exposed_cut_copper_slab",107,"Waxed Exposed Cut Copper Slab"
"Minecraft","minecraft:waxed_exposed_cut_copper_stairs",103,"Waxed Exposed Cut Copper Stairs"
"Minecraft","minecraft:waxed_oxidized_copper",97,"Waxed Oxidized Copper"
"Minecraft","minecraft:waxed_oxidized_cut_copper",101,"Waxed Oxidized Cut Copper"
"Minecraft","minecraft:waxed_oxidized_cut_copper_slab",109,"Waxed Oxidized Cut Copper Slab"
"Minecraft","minecraft:waxed_oxidized_cut_copper_stairs",105,"Waxed Oxidized Cut Copper Stairs"
"Minecraft","minecraft:waxed_weathered_copper",96,"Waxed Weathered Copper"
"Minecraft","minecraft:waxed_weathered_cut_copper",100,"Waxed Weathered Cut Copper"
"Minecraft","minecraft:waxed_weathered_cut_copper_slab",108,"Waxed Weathered Cut Copper Slab"
"Minecraft","minecraft:waxed_weathered_cut_copper_stairs",104,"Waxed Weathered Cut Copper Stairs"
"Minecraft","minecraft:wayfinder_armor_trim_smithing_template",1230,"Smithing Template"
"Minecraft","minecraft:weathered_copper",80,"Weathered Copper"
"Minecraft","minecraft:weathered_cut_copper",84,"Weathered Cut Copper"
"Minecraft","minecraft:weathered_cut_copper_slab",92,"Weathered Cut Copper Slab"
"Minecraft","minecraft:weathered_cut_copper_stairs",88,"Weathered Cut Copper Stairs"
"Minecraft","minecraft:weeping_vines",219,"Weeping Vines"
"Minecraft","minecraft:wet_sponge",165,"Wet Sponge"
"Minecraft","minecraft:wheat",814,"Wheat"
"Minecraft","minecraft:wheat_seeds",813,"Wheat Seeds"
"Minecraft","minecraft:white_banner",1087,"White Banner"
"Minecraft","minecraft:white_bed",924,"White Bed"
"Minecraft","minecraft:white_candle",1191,"White Candle"
"Minecraft","minecraft:white_carpet",424,"White Carpet"
"Minecraft","minecraft:white_concrete",533,"White Concrete"
"Minecraft","minecraft:white_concrete_powder",549,"White Concrete Powder"
"Minecraft","minecraft:white_dye",904,"White Dye"
"Minecraft","minecraft:white_glazed_terracotta",517,"White Glazed Terracotta"
"Minecraft","minecraft:white_shulker_box",501,"White Shulker Box"
"Minecraft","minecraft:white_stained_glass",449,"White Stained Glass"
"Minecraft","minecraft:white_stained_glass_pane",465,"White Stained Glass Pane"
"Minecraft","minecraft:white_terracotta",405,"White Terracotta"
