"Mod name","Registry name","Item ID","Display name"
"Minecraft","minecraft:spruce_sapling","minecraft:spruce_sapling","Spruce Sapling"
"Minecraft","minecraft:spruce_sign","minecraft:spruce_sign","Spruce Sign"
"Minecraft","minecraft:spruce_slab","minecraft:spruce_slab","Spruce Slab"
"Minecraft","minecraft:spruce_stairs","minecraft:spruce_stairs","Spruce Stairs"
"Minecraft","minecraft:spruce_trapdoor","minecraft:spruce_trapdoor","Spruce Trapdoor"
"Minecraft","minecraft:spruce_wall_hanging_sign","minecraft:spruce_hanging_sign","Spruce Hanging Sign"
"Minecraft","minecraft:spruce_wall_sign","minecraft:spruce_sign","Spruce Sign"
"Minecraft","minecraft:spruce_wood","minecraft:spruce_wood","Spruce Wood"
"Minecraft","minecraft:sticky_piston","minecraft:sticky_piston","Sticky Piston"
"Minecraft","minecraft:stone","minecraft:stone","Stone"
"Minecraft","minecraft:stone_brick_slab","minecraft:stone_brick_slab","Stone Brick Slab"
"Minecraft","minecraft:stone_brick_stairs","minecraft:stone_brick_stairs","Stone Brick Stairs"
"Minecraft","minecraft:stone_brick_wall","minecraft:stone_brick_wall","Stone Brick Wall"
"Minecraft","minecraft:stone_bricks","minecraft:stone_bricks","Stone Bricks"
"Minecraft","minecraft:stone_button","minecraft:stone_button","Stone Button"
"Minecraft","minecraft:stone_pressure_plate","minecraft:stone_pressure_plate","Stone Pressure Plate"
"Minecraft","minecraft:stone_slab","minecraft:stone_slab","Stone Slab"
"Minecraft","minecraft:stone_stairs","minecraft:stone_stairs","Stone Stairs"
"Minecraft","minecraft:stonecutter","minecraft:stonecutter","Stonecutter"
"Minecraft","minecraft:stripped_acacia_log","minecraft:stripped_acacia_log","Stripped Acacia Log"
"Minecraft","minecraft:stripped_acacia_wood","minecraft:stripped_acacia_wood","Stripped Acacia Wood"
"Minecraft","minecraft:stripped_bamboo_block","minecraft:stripped_bamboo_block","Block of Stripped Bamboo"
"Minecraft","minecraft:stripped_birch_log","minecraft:stripped_birch_log","Stripped Birch Log"
"Minecraft","minecraft:stripped_birch_wood","minecraft:stripped_birch_wood","Stripped Birch Wood"
"Minecraft","minecraft:stripped_cherry_log","minecraft:stripped_cherry_log","Stripped Cherry Log"
"Minecraft","minecraft:stripped_cherry_wood","minecraft:stripped_cherry_wood","Stripped Cherry Wood"
"Minecraft","minecraft:stripped_crimson_hyphae","minecraft:stripped_crimson_hyphae","Stripped Crimson Hyphae"
"Minecraft","minecraft:stripped_crimson_stem","minecraft:stripped_crimson_stem","Stripped Crimson Stem"
"Minecraft","minecraft:stripped_dark_oak_log","minecraft:stripped_dark_oak_log","Stripped Dark Oak Log"
"Minecraft","minecraft:stripped_dark_oak_wood","minecraft:stripped_dark_oak_wood","Stripped Dark Oak Wood"
"Minecraft","minecraft:stripped_jungle_log","minecraft:stripped_jungle_log","Stripped Jungle Log"
"Minecraft","minecraft:stripped_jungle_wood","minecraft:stripped_jungle_wood","Stripped Jungle Wood"
"Minecraft","minecraft:stripped_mangrove_log","minecraft:stripped_mangrove_log","Stripped Mangrove Log"
"Minecraft","minecraft:stripped_mangrove_wood","minecraft:stripped_mangrove_wood","Stripped Mangrove Wood"
"Minecraft","minecraft:stripped_oak_log","minecraft:stripped_oak_log","Stripped Oak Log"
"Minecraft","minecraft:stripped_oak_wood","minecraft:stripped_oak_wood","Stripped Oak Wood"
"Minecraft","minecraft:stripped_spruce_log","minecraft:stripped_spruce_log","Stripped Spruce Log"
"Minecraft","minecraft:stripped_spruce_wood","minecraft:stripped_spruce_wood","Stripped Spruce Wood"
"Minecraft","minecraft:stripped_warped_hyphae","minecraft:stripped_warped_hyphae","Stripped Warped Hyphae"
"Minecraft","minecraft:stripped_warped_stem","minecraft:stripped_warped_stem","Stripped Warped Stem"
"Minecraft","minecraft:structure_block","minecraft:structure_block","Structure Block"
"Minecraft","minecraft:structure_void","minecraft:structure_void","Structure Void"
"Minecraft","minecraft:sugar_cane","minecraft:sugar_cane","Sugar Cane"
"Minecraft","minecraft:sunflower","minecraft:sunflower","Sunflower"
"Minecraft","minecraft:suspicious_gravel","minecraft:suspicious_gravel","Suspicious Gravel"
"Minecraft","minecraft:suspicious_sand","minecraft:suspicious_sand","Suspicious Sand"
"Minecraft","minecraft:sweet_berry_bush","minecraft:sweet_berries","Sweet Berries"
"Minecraft","minecraft:tall_grass","minecraft:tall_grass","Tall Grass"
"Minecraft","minecraft:tall_seagrass","","Tall Seagrass"
"Minecraft","minecraft:target","minecraft:target","Target"
"Minecraft","minecraft:terracotta","minecraft:terracotta","Terracotta"
"Minecraft","minecraft:tinted_glass","minecraft:tinted_glass","Tinted Glass"
"Minecraft","minecraft:tnt","minecraft:tnt","TNT"
"Minecraft","minecraft:torch","minecraft:torch","Torch"
"Minecraft","minecraft:torchflower","minecraft:torchflower","Torchflower"
"Minecraft","minecraft:torchflower_crop","minecraft:torchflower_seeds","Torchflower Seeds"
"Minecraft","minecraft:trapped_chest","minecraft:trapped_chest","Trapped Chest"
"Minecraft","minecraft:tripwire","minecraft:string","String"
"Minecraft","minecraft:tripwire_hook","minecraft:tripwire_hook","Tripwire Hook"
"Minecraft","minecraft:tube_coral","minecraft:tube_coral","Tube Coral"
"Minecraft","minecraft:tube_coral_block","minecraft:tube_coral_block","Tube Coral Block"
"Minecraft","minecraft:tube_coral_fan","minecraft:tube_coral_fan","Tube Coral Fan"
"Minecraft","minecraft:tube_coral_wall_fan","minecraft:tube_coral_fan","Tube Coral Fan"
"Minecraft","minecraft:tuff","minecraft:tuff","Tuff"
"Minecraft","minecraft:turtle_egg","minecraft:turtle_egg","Turtle Egg"
"Minecraft","minecraft:twisting_vines","minecraft:twisting_vines","Twisting Vines"
"Minecraft","minecraft:twisting_vines_plant","","Twisting Vines Plant"
"Minecraft","minecraft:verdant_froglight","minecraft:verdant_froglight","Verdant Froglight"
"Minecraft","minecraft:vine","minecraft:vine","Vines"
"Minecraft","minecraft:void_air","","Void Air"
"Minecraft","minecraft:wall_torch","minecraft:torch","Torch"
"Minecraft","minecraft:warped_button","minecraft:warped_button","Warped Button"
"Minecraft","minecraft:warped_door","minecraft:warped_door","Warped Door"
"Minecraft","minecraft:warped_fence","minecraft:warped_fence","Warped Fence"
"Minecraft","minecraft:warped_fence_gate","minecraft:warped_fence_gate","Warped Fence Gate"
"Minecraft","minecraft:warped_fungus","minecraft:warped_fungus","Warped Fungus"
"Minecraft","minecraft:warped_hanging_sign","minecraft:warped_hanging_sign","Warped Hanging Sign"
"Minecraft","minecraft:warped_hyphae","minecraft:warped_hyphae","Warped Hyphae"
"Minecraft","minecraft:warped_nylium","minecraft:warped_nylium","Warped Nylium"
"Minecraft","minecraft:warped_planks","minecraft:warped_planks","Warped Planks"
"Minecraft","minecraft:warped_pressure_plate","minecraft:warped_pressure_plate","Warped Pressure Plate"
"Minecraft","minecraft:warped_roots","minecraft:warped_roots","Warped Roots"
"Minecraft","minecraft:warped_sign","minecraft:warped_sign","Warped Sign"
"Minecraft","minecraft:warped_slab","minecraft:warped_slab","Warped Slab"
"Minecraft","minecraft:warped_stairs","minecraft:warped_stairs","Warped Stairs"
"Minecraft","minecraft:warped_stem","minecraft:warped_stem","Warped Stem"
"Minecraft","minecraft:warped_trapdoor","minecraft:warped_trapdoor","Warped Trapdoor"
"Minecraft","minecraft:warped_wall_hanging_sign","minecraft:warped_hanging_sign","Warped Hanging Sign"
"Minecraft","minecraft:warped_wall_sign","minecraft:warped_sign","Warped Sign"
"Minecraft","minecraft:warped_wart_block","minecraft:warped_wart_block","Warped Wart Block"
"Minecraft","minecraft:water","","Water"
"Minecraft","minecraft:water_cauldron","minecraft:cauldron","Cauldron"
"Minecraft","minecraft:waxed_copper_block","minecraft:waxed_copper_block","Waxed Block of Copper"
"Minecraft","minecraft:waxed_cut_copper","minecraft:waxed_cut_copper","Waxed Cut Copper"
"Minecraft","minecraft:waxed_cut_copper_slab","minecraft:waxed_cut_copper_slab","Waxed Cut Copper Slab"
"Minecraft","minecraft:waxed_cut_copper_stairs","minecraft:waxed_cut_copper_stairs","Waxed Cut Copper Stairs"
"Minecraft","minecraft:waxed_exposed_copper","minecraft:waxed_exposed_copper","Waxed Exposed Copper"
"Minecraft","minecraft:waxed_exposed_cut_copper","minecraft:waxed_exposed_cut_copper","Waxed Exposed Cut Copper"
"Minecraft","minecraft:waxed_exposed_cut_copper_slab","minecraft:waxed_exposed_cut_copper_slab","Waxed Exposed Cut Copper Slab"
"Minecraft","minecraft:waxed_exposed_cut_copper_stairs","minecraft:waxed_exposed_cut_copper_stairs","Waxed Exposed Cut Copper Stairs"
"Minecraft","minecraft:waxed_oxidized_copper","minecraft:waxed_oxidized_copper","Waxed Oxidized Copper"
"Minecraft","minecraft:waxed_oxidized_cut_copper","minecraft:waxed_oxidized_cut_copper","Waxed Oxidized Cut Copper"
"Minecraft","minecraft:waxed_oxidized_cut_copper_slab","minecraft:waxed_oxidized_cut_copper_slab","Waxed Oxidized Cut Copper Slab"
"Minecraft","minecraft:waxed_oxidized_cut_copper_stairs","minecraft:waxed_oxidized_cut_copper_stairs","Waxed Oxidized Cut Copper Stairs"
"Minecraft","minecraft:waxed_weathered_copper","minecraft:waxed_weathered_copper","Waxed Weathered Copper"
"Minecraft","minecraft:waxed_weathered_cut_copper","minecraft:waxed_weathered_cut_copper","Waxed Weathered Cut Copper"
"Minecraft","minecraft:waxed_weathered_cut_copper_slab","minecraft:waxed_weathered_cut_copper_slab","Waxed Weathered Cut Copper Slab"
"Minecraft","minecraft:waxed_weathered_cut_copper_stairs","minecraft:waxed_weathered_cut_copper_stairs","Waxed Weathered Cut Copper Stairs"
"Minecraft","minecraft:weathered_copper","minecraft:weathered_copper","Weathered Copper"
"Minecraft","minecraft:weathered_cut_copper","minecraft:weathered_cut_copper","Weathered Cut Copper"
"Minecraft","minecraft:weathered_cut_copper_slab","minecraft:weathered_cut_copper_slab","Weathered Cut Copper Slab"
"Minecraft","minecraft:weathered_cut_copper_stairs","minecraft:weathered_cut_copper_stairs","Weathered Cut Copper Stairs"
"Minecraft","minecraft:weeping_vines","minecraft:weeping_vines","Weeping Vines"
"Minecraft","minecraft:weeping_vines_plant","","Weeping Vines Plant"
"Minecraft","minecraft:wet_sponge","minecraft:wet_sponge","Wet Sponge"
"Minecraft","minecraft:wheat","minecraft:wheat_seeds","Wheat Seeds"
"Minecraft","minecraft:white_banner","minecraft:white_banner","White Banner"
"Minecraft","minecraft:white_bed","minecraft:white_bed","White Bed"
"Minecraft","minecraft:white_candle","minecraft:white_candle","White Candle"
"Minecraft","minecraft:white_candle_cake","","Cake with White Candle"
"Minecraft","minecraft:white_carpet","minecraft:white_carpet","White Carpet"
"Minecraft","minecraft:white_concrete","minecraft:white_concrete","White Concrete"
"Minecraft","minecraft:white_concrete_powder","minecraft:white_concrete_powder","White Concrete Powder"
"Minecraft","minecraft:white_glazed_terracotta","minecraft:white_glazed_terracotta","White Glazed Terracotta"
"Minecraft","minecraft:white_shulker_box","minecraft:white_shulker_box","White Shulker Box"
"Minecraft","minecraft:white_stained_glass","minecraft:white_stained_glass","White Stained Glass"
"Minecraft","minecraft:white_stained_glass_pane","minecraft:white_stained_glass_pane","White Stained Glass Pane"
"Minecraft","minecraft:white_terracotta","minecraft:white_terracotta","White Terracotta"
"Minecraft","minecraft:white_tulip","minecraft:white_tulip","White Tulip"
"Minecraft","minecraft:white_wall_banner","minecraft:white_banner","White Banner"
"Minecraft","minecraft:white_wool","minecraft:white_wool","White Wool"
"Minecraft","minecraft:wither_rose","minecraft:wither_rose","Wither Rose"
"Minecraft","minecraft:wither_skeleton_skull","minecraft:wither_skeleton_skull","Wither Skeleton Skull"
"Minecraft","minecraft:wither_skeleton_wall_skull","minecraft:wither_skeleton_skull","Wither Skeleton Skull"
"Minecraft","minecraft:yellow_banner","minecraft:yellow_banner","Yellow Banner"
"Minecraft","minecraft:yellow_bed","minecraft:yellow_bed","Yellow Bed"
"Minecraft","minecraft:yellow_candle","minecraft:yellow_candle","Yellow Candle"
"Minecraft","minecraft:yellow_candle_cake","","Cake with Yellow Candle"
"Minecraft","minecraft:yellow_carpet","minecraft:yellow_carpet","Yellow Carpet"
"Minecraft","minecraft:yellow_concrete","minecraft:yellow_concrete","Yellow Concrete"
"Minecraft","minecraft:yellow_concrete_powder","minecraft:yellow_concrete_powder","Yellow Concrete Powder"
"Minecraft","minecraft:yellow_glazed_terracotta","minecraft:yellow_glazed_terracotta","Yellow Glazed Terracotta"
"Minecraft","minecraft:yellow_shulker_box","minecraft:yellow_shulker_box","Yellow Shulker Box"
"Minecraft","minecraft:yellow_stained_glass","minecraft:yellow_stained_glass","Yellow Stained Glass"
"Minecraft","minecraft:yellow_stained_glass_pane","minecraft:yellow_stained_glass_pane","Yellow Stained Glass Pane"
"Minecraft","minecraft:yellow_terracotta","minecraft:yellow_terracotta","Yellow Terracotta"
"Minecraft","minecraft:yellow_wall_banner","minecraft:yellow_banner","Yellow Banner"
"Minecraft","minecraft:yellow_wool","minecraft:yellow_wool","Yellow Wool"
"Minecraft","minecraft:zombie_head","minecraft:zombie_head","Zombie Head"
"Minecraft","minecraft:zombie_wall_head","minecraft:zombie_head","Zombie Head"
"Spectrum","spectrum:abyssal_vines","spectrum:fissure_plum","Fissure Plum"
"Spectrum","spectrum:allay_head","spectrum:allay_head","Allay Head"
"Spectrum","spectrum:allay_wall_head","spectrum:allay_head","Allay Head"
"Spectrum","spectrum:aloe","spectrum:aloe_leaf","Aloe Leaf"
"Spectrum","spectrum:amaranth","spectrum:amaranth_grains","Amaranth Grains"
"Spectrum","spectrum:amaranth_bushel","spectrum:amaranth_bushel","Amaranth Bushel"
"Spectrum","spectrum:amethyst_basalt_lamp","spectrum:amethyst_basalt_lamp","Amethyst Basalt Light"
"Spectrum","spectrum:amethyst_calcite_lamp","spectrum:amethyst_calcite_lamp","Amethyst Calcite Light"
"Spectrum","spectrum:amethyst_chime","spectrum:amethyst_chime","Amethyst Chime"
"Spectrum","spectrum:amethyst_chiseled_basalt","spectrum:amethyst_chiseled_basalt","Amethyst Chiseled Basalt"
"Spectrum","spectrum:amethyst_chiseled_calcite","spectrum:amethyst_chiseled_calcite","Amethyst Chiseled Calcite"
"Spectrum","spectrum:amethyst_decostone","spectrum:amethyst_decostone","Amethyst Decostone"
"Spectrum","spectrum:amethyst_glass","spectrum:amethyst_glass","Amethyst Glass"
"Spectrum","spectrum:amethyst_glass_pane","spectrum:amethyst_glass_pane","Amethyst Glass Pane"
"Spectrum","spectrum:amethyst_ore","spectrum:amethyst_ore","Amethyst Ore"
"Spectrum","spectrum:amethyst_powder_block","spectrum:amethyst_powder_block","Block of Amethyst Powder"
"Spectrum","spectrum:amethyst_semi_permeable_glass","spectrum:amethyst_semi_permeable_glass","Semi-Permeable Amethyst Glass"
"Spectrum","spectrum:amethyst_storage_block","spectrum:amethyst_storage_block","Polished Amethyst"
"Spectrum","spectrum:amethyst_sugar_stick","spectrum:amethyst_sugar_stick","Amethyst Sugar Stick"
"Spectrum","spectrum:ancient_chiseled_polished_blackslag","spectrum:ancient_chiseled_polished_blackslag","Ancient Chiseled Blackslag"
"Spectrum","spectrum:andesite_shimmerstone_light","spectrum:andesite_shimmerstone_light","Andesite Shimmerstone Light"
"Spectrum","spectrum:apricotti","spectrum:apricotti","Apricotti"
"Spectrum","spectrum:ash","spectrum:ash","Ash"
"Spectrum","spectrum:ash_pile","spectrum:ash_pile","Ash Pile"
"Spectrum","spectrum:ashen_blackslag","spectrum:ashen_blackslag","Ashen Blackslag"
"Spectrum","spectrum:attached_glistering_melon_stem","","Glistering Melon Stem"
"Spectrum","spectrum:axolotl_blue_head","spectrum:axolotl_blue_head","Blue Axolotl Head"
"Spectrum","spectrum:axolotl_blue_wall_head","spectrum:axolotl_blue_head","Blue Axolotl Head"
"Spectrum","spectrum:axolotl_cyan_head","spectrum:axolotl_cyan_head","Cyan Axolotl Head"
"Spectrum","spectrum:axolotl_cyan_wall_head","spectrum:axolotl_cyan_head","Cyan Axolotl Head"
"Spectrum","spectrum:axolotl_gold_head","spectrum:axolotl_gold_head","Gold Axolotl Head"
"Spectrum","spectrum:axolotl_gold_wall_head","spectrum:axolotl_gold_head","Gold Axolotl Head"
"Spectrum","spectrum:axolotl_idol","spectrum:axolotl_idol","Covert Idol"
"Spectrum","spectrum:axolotl_leucistic_head","spectrum:axolotl_leucistic_head","Leucistic Axolotl Head"
"Spectrum","spectrum:axolotl_leucistic_wall_head","spectrum:axolotl_leucistic_head","Leucistic Axolotl Head"
"Spectrum","spectrum:axolotl_wild_head","spectrum:axolotl_wild_head","Wild Axolotl Head"
"Spectrum","spectrum:axolotl_wild_wall_head","spectrum:axolotl_wild_head","Wild Axolotl Head"
"Spectrum","spectrum:azurite_block","spectrum:azurite_block","Block of Azurite"
"Spectrum","spectrum:azurite_cluster","spectrum:azurite_cluster","Azurite Cluster"
"Spectrum","spectrum:azurite_ore","spectrum:azurite_ore","Azurite Ore"
"Spectrum","spectrum:basal_marble","spectrum:basal_marble","Basal Marble"
"Spectrum","spectrum:basal_marble_brick_slab","spectrum:basal_marble_brick_slab","Basal Marble Brick Slab"
"Spectrum","spectrum:basal_marble_brick_stairs","spectrum:basal_marble_brick_stairs","Basal Marble Brick Stairs"
"Spectrum","spectrum:basal_marble_brick_wall","spectrum:basal_marble_brick_wall","Basal Marble Brick Wall"
"Spectrum","spectrum:basal_marble_bricks","spectrum:basal_marble_bricks","Basal Marble Bricks"
"Spectrum","spectrum:basal_marble_pillar","spectrum:basal_marble_pillar","Basal Marble Pillar"
"Spectrum","spectrum:basal_marble_slab","spectrum:basal_marble_slab","Basal Marble Slab"
"Spectrum","spectrum:basal_marble_stairs","spectrum:basal_marble_stairs","Basal Marble Stairs"
"Spectrum","spectrum:basal_marble_tile_slab","spectrum:basal_marble_tile_slab","Basal Marble Tile Slab"
"Spectrum","spectrum:basal_marble_tile_stairs","spectrum:basal_marble_tile_stairs","Basal Marble Tile Stairs"
"Spectrum","spectrum:basal_marble_tile_wall","spectrum:basal_marble_tile_wall","Basal Marble Tile Wall"
"Spectrum","spectrum:basal_marble_tiles","spectrum:basal_marble_tiles","Basal Marble Tiles"
"Spectrum","spectrum:basal_marble_wall","spectrum:basal_marble_wall","Basal Marble Wall"
"Spectrum","spectrum:basalt_brick_slab","spectrum:basalt_brick_slab","Basalt Brick Slab"
"Spectrum","spectrum:basalt_brick_stairs","spectrum:basalt_brick_stairs","Basalt Brick Stairs"
"Spectrum","spectrum:basalt_brick_wall","spectrum:basalt_brick_wall","Basalt Brick Wall"
"Spectrum","spectrum:basalt_bricks","spectrum:basalt_bricks","Polished Basalt Bricks"
"Spectrum","spectrum:basalt_shimmerstone_light","spectrum:basalt_shimmerstone_light","Basalt Shimmerstone Light"
"Spectrum","spectrum:basalt_tile_slab","spectrum:basalt_tile_slab","Basalt Tile Slab"
"Spectrum","spectrum:basalt_tile_stairs","spectrum:basalt_tile_stairs","Basalt Tile Stairs"
"Spectrum","spectrum:basalt_tile_wall","spectrum:basalt_tile_wall","Basalt Tile Wall"
"Spectrum","spectrum:basalt_tiles","spectrum:basalt_tiles","Basalt Tiles"
"Spectrum","spectrum:bat_head","spectrum:bat_head","Bat Head"
"Spectrum","spectrum:bat_idol","spectrum:bat_idol","Swift Idol"
"Spectrum","spectrum:bat_wall_head","spectrum:bat_head","Bat Head"
"Spectrum","spectrum:bedrock_anvil","spectrum:bedrock_anvil","Bedrock Anvil"
"Spectrum","spectrum:bedrock_storage_block","spectrum:bedrock_storage_block","Block of Bedrock Dust"
"Spectrum","spectrum:bee_head","spectrum:bee_head","Bee Head"
"Spectrum","spectrum:bee_idol","spectrum:bee_idol","Diligent Idol"
"Spectrum","spectrum:bee_wall_head","spectrum:bee_head","Bee Head"
"Spectrum","spectrum:bismuth_block","spectrum:bismuth_block","Block of Bismuth"
"Spectrum","spectrum:bismuth_cluster","spectrum:bismuth_cluster","Bismuth Cluster"
"Spectrum","spectrum:black_block","spectrum:black_block","Black Block"
"Spectrum","spectrum:black_button","spectrum:black_button","Black Button"
"Spectrum","spectrum:black_chiseled_preservation_stone","spectrum:black_chiseled_preservation_stone","Black Chiseled Preservation Stone"
"Spectrum","spectrum:black_fence","spectrum:black_fence","Black Fence"
"Spectrum","spectrum:black_fence_gate","spectrum:black_fence_gate","Black Fence Gate"
"Spectrum","spectrum:black_glowblock","spectrum:black_glowblock","Black Glowblock"
"Spectrum","spectrum:black_hole_chest","spectrum:black_hole_chest","Black Hole Chest"
"Spectrum","spectrum:black_lamp","spectrum:black_lamp","Black Lamp"
"Spectrum","spectrum:black_leaves","spectrum:black_leaves","Black Leaves"
"Spectrum","spectrum:black_log","spectrum:black_log","Black Log"
"Spectrum","spectrum:black_materia","spectrum:black_materia","Black Materia"
"Spectrum","spectrum:black_planks","spectrum:black_planks","Black Planks"
"Spectrum","spectrum:black_pressure_plate","spectrum:black_pressure_plate","Black Pressure Plate"
"Spectrum","spectrum:black_sapling","spectrum:black_sapling","Black Sapling"
"Spectrum","spectrum:black_slab","spectrum:black_slab","Black Slab"
"Spectrum","spectrum:black_sludge","spectrum:black_sludge","Black Sludge"
"Spectrum","spectrum:black_spirit_sallow_vines_body","","Black Spirit Sallow Vines"
"Spectrum","spectrum:black_spirit_sallow_vines_head","","Black Spirit Sallow Vines"
"Spectrum","spectrum:black_spore_blossom","spectrum:black_spore_blossom","Black Spore Blossom"
"Spectrum","spectrum:black_stairs","spectrum:black_stairs","Black Stairs"
"Spectrum","spectrum:black_wood","spectrum:black_wood","Black Wood"
"Spectrum","spectrum:blackslag","spectrum:blackslag","Blackslag"
"Spectrum","spectrum:blackslag_amethyst_ore","spectrum:blackslag_amethyst_ore","Blackslag Amethyst Ore"
"Spectrum","spectrum:blackslag_azurite_ore","spectrum:blackslag_azurite_ore","Blackslag Azurite Ore"
"Spectrum","spectrum:blackslag_brick_slab","spectrum:blackslag_brick_slab","Blackslag Brick Slab"
"Spectrum","spectrum:blackslag_brick_stairs","spectrum:blackslag_brick_stairs","Blackslag Brick Stairs"
"Spectrum","spectrum:blackslag_brick_wall","spectrum:blackslag_brick_wall","Blackslag Brick Wall"
"Spectrum","spectrum:blackslag_bricks","spectrum:blackslag_bricks","Blackslag Bricks"
"Spectrum","spectrum:blackslag_citrine_ore","spectrum:blackslag_citrine_ore","Blackslag Citrine Ore"
"Spectrum","spectrum:blackslag_coal_ore","spectrum:blackslag_coal_ore","Blackslag Coal Ore"
"Spectrum","spectrum:blackslag_copper_ore","spectrum:blackslag_copper_ore","Blackslag Copper Ore"
"Spectrum","spectrum:blackslag_diamond_ore","spectrum:blackslag_diamond_ore","Blackslag Diamond Ore"
"Spectrum","spectrum:blackslag_emerald_ore","spectrum:blackslag_emerald_ore","Blackslag Emerald Ore"
"Spectrum","spectrum:blackslag_gold_ore","spectrum:blackslag_gold_ore","Blackslag Gold Ore"
"Spectrum","spectrum:blackslag_iron_ore","spectrum:blackslag_iron_ore","Blackslag Iron Ore"
"Spectrum","spectrum:blackslag_lapis_ore","spectrum:blackslag_lapis_ore","Blackslag Lapis Ore"
"Spectrum","spectrum:blackslag_malachite_ore","spectrum:blackslag_malachite_ore","Blackslag Malachite Ore"
"Spectrum","spectrum:blackslag_moonstone_ore","spectrum:blackslag_moonstone_ore","Blackslag Moonstone Ore"
"Spectrum","spectrum:blackslag_onyx_ore","spectrum:blackslag_onyx_ore","Blackslag Onyx Ore"
"Spectrum","spectrum:blackslag_redstone_ore","spectrum:blackslag_redstone_ore","Blackslag Redstone Ore"
"Spectrum","spectrum:blackslag_shimmerstone_light","spectrum:blackslag_shimmerstone_light","Blackslag Shimmerstone Light"
"Spectrum","spectrum:blackslag_shimmerstone_ore","spectrum:blackslag_shimmerstone_ore","Blackslag Shimmerstone Ore"
"Spectrum","spectrum:blackslag_slab","spectrum:blackslag_slab","Blackslag Slab"
"Spectrum","spectrum:blackslag_stairs","spectrum:blackslag_stairs","Blackslag Stairs"
"Spectrum","spectrum:blackslag_tile_slab","spectrum:blackslag_tile_slab","Blackslag Tile Slab"
"Spectrum","spectrum:blackslag_tile_stairs","spectrum:blackslag_tile_stairs","Blackslag Tile Stairs"
"Spectrum","spectrum:blackslag_tile_wall","spectrum:blackslag_tile_wall","Blackslag Tile Wall"
"Spectrum","spectrum:blackslag_tiles","spectrum:blackslag_tiles","Blackslag Tiles"
"Spectrum","spectrum:blackslag_topaz_ore","spectrum:blackslag_topaz_ore","Blackslag Topaz Ore"
"Spectrum","spectrum:blackslag_wall","spectrum:blackslag_wall","Blackslag Wall"
"Spectrum","spectrum:blaze_head","spectrum:blaze_head","Blaze Head"
"Spectrum","spectrum:blaze_idol","spectrum:blaze_idol","Vitriolic Idol"
"Spectrum","spectrum:blaze_wall_head","spectrum:blaze_head","Blaze Head"
"Spectrum","spectrum:blazing_crystal","spectrum:blazing_crystal","Blazing Crystal"
"Spectrum","spectrum:block_breaker","spectrum:block_breaker","Block Breaker"
"Spectrum","spectrum:block_detector","spectrum:block_detector","Block Detector"
"Spectrum","spectrum:block_flooder","","Fillflood"
"Spectrum","spectrum:block_placer","spectrum:block_placer","Block Placer"
"Spectrum","spectrum:blood_orchid","spectrum:blood_orchid","Blood Orchid"
"Spectrum","spectrum:bloodstone_block","spectrum:bloodstone_block","Block of Bloodstone"
"Spectrum","spectrum:bloodstone_cluster","spectrum:bloodstone_cluster","Bloodstone Cluster"
"Spectrum","spectrum:blue_block","spectrum:blue_block","Blue Block"
"Spectrum","spectrum:blue_button","spectrum:blue_button","Blue Button"
"Spectrum","spectrum:blue_chiseled_preservation_stone","spectrum:blue_chiseled_preservation_stone","Blue Chiseled Preservation Stone"
"Spectrum","spectrum:blue_fence","spectrum:blue_fence","Blue Fence"
"Spectrum","spectrum:blue_fence_gate","spectrum:blue_fence_gate","Blue Fence Gate"
"Spectrum","spectrum:blue_glowblock","spectrum:blue_glowblock","Blue Glowblock"
"Spectrum","spectrum:blue_lamp","spectrum:blue_lamp","Blue Lamp"
"Spectrum","spectrum:blue_leaves","spectrum:blue_leaves","Blue Leaves"
"Spectrum","spectrum:blue_log","spectrum:blue_log","Blue Log"
"Spectrum","spectrum:blue_planks","spectrum:blue_planks","Blue Planks"
"Spectrum","spectrum:blue_pressure_plate","spectrum:blue_pressure_plate","Blue Pressure Plate"
"Spectrum","spectrum:blue_sapling","spectrum:blue_sapling","Blue Sapling"
"Spectrum","spectrum:blue_slab","spectrum:blue_slab","Blue Slab"
"Spectrum","spectrum:blue_spore_blossom","spectrum:blue_spore_blossom","Blue Spore Blossom"
"Spectrum","spectrum:blue_stairs","spectrum:blue_stairs","Blue Stairs"
"Spectrum","spectrum:blue_wood","spectrum:blue_wood","Blue Wood"
"Spectrum","spectrum:bone_ash_brick_slab","spectrum:bone_ash_brick_slab","Bone Ash Brick Slab"
"Spectrum","spectrum:bone_ash_brick_stairs","spectrum:bone_ash_brick_stairs","Bone Ash Brick Stairs"
"Spectrum","spectrum:bone_ash_brick_wall","spectrum:bone_ash_brick_wall","Bone Ash Brick Wall"
"Spectrum","spectrum:bone_ash_bricks","spectrum:bone_ash_bricks","Bone Ash Bricks"
"Spectrum","spectrum:bone_ash_shingles","spectrum:bone_ash_shingles","Bone Ash Shingles"
"Spectrum","spectrum:bone_ash_tile_slab","spectrum:bone_ash_tile_slab","Bone Ash Tile Slab"
"Spectrum","spectrum:bone_ash_tile_stairs","spectrum:bone_ash_tile_stairs","Bone Ash Tile Stairs"
"Spectrum","spectrum:bone_ash_tile_wall","spectrum:bone_ash_tile_wall","Bone Ash Tile Wall"
"Spectrum","spectrum:bone_ash_tiles","spectrum:bone_ash_tiles","Bone Ash Tiles"
